event_id,zone_id,latitude,longitude,temperature,humidity,rainfall,animal_density_score,distance_to_road,distance_to_water,distance_to_ranger_station,elevation,historical_incident_count,acoustic_risk,poaching_incident,hour_sin,hour_cos,month_sin,month_cos,season_Dry,season_Short Dry,season_Short Wet,season_Wet,species_Buffalo,species_Elephant,species_Lion,species_None Detected,species_Rhino,species_Zebra
evt_8dc1c6fd,ZONE_D01,-1.72151,34.55638,0.5572256996310585,0.38959194487911086,1.4696096981668145,0.4760550952602609,-0.1350283686501467,0.529755903005376,1.9758930069467024,-1.274749193038537,0.3718884391802957,-1.170489360118667,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,1,0,0,0
evt_26e8ff81,ZONE_A04,-2.33519,35.14427,-0.1005597307469293,-0.42814046933841093,-0.40544227198208066,-0.3229504194828245,-0.8923993160212068,-0.4027981618086986,0.8094469266254393,-0.5639675768708486,-0.8007327654422584,-0.5223607757418178,0,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0,1,0,0,0,0
evt_2c1320e6,ZONE_B04,-2.24979,35.22417,1.0834540439334492,0.7623817219488638,4.917981137521104,1.141893024212832,-0.787251747618224,-1.1757281982862655,0.5937191749504295,-0.11958172397662135,-0.6332154504961792,-0.8464250679302424,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,1,0,0,0
evt_69a98ca1,ZONE_D02,-1.86012,34.87496,0.14062826039166654,0.4076301598986149,-0.40544227198208066,-0.45611800527333873,0.08680526512911685,-0.8293164417702957,-0.49371683939077704,-0.008779946331908582,-0.6332154504961792,-1.170489360118667,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,1
evt_fc3d9a0c,ZONE_D02,-1.82637,34.79167,1.631608569248439,-0.9813123966032056,0.004051836441241275,0.8755578526318036,-0.5017278953972429,-1.4112744234522088,0.12026685386264226,0.3413065213327746,-0.6332154504961792,0.017746377905556863,0,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,1,0,0,0,1,0,0,0,0,0
evt_dbfe7911,ZONE_A04,-2.33296,35.21765,-0.1005597307469293,0.708267076890351,-0.40544227198208066,-0.9887883484353956,-0.9145750632295139,-0.5056163227743858,1.0506212864670224,-0.1066155585075601,-0.8007327654422584,-1.170489360118667,0,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,1,0,0,0,0
evt_76574e29,ZONE_B03,-2.26063,35.03353,-0.867976066187915,1.2494135274754758,2.9782722028843165,0.34288750946974667,-0.8697792922517718,-0.14050896433890572,0.059036366056113475,0.4721469183387687,-0.29818082060402096,0.34181067009398125,0,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,0,0,0,1
evt_4c90dc59,ZONE_C02,-1.98735,34.80531,1.1273064059586482,-1.1737200234779168,-0.40544227198208066,-0.05661524790179602,-0.4054087369446765,-0.052263275409497864,-0.43921483135400735,0.7515088470812911,0.20437112423421652,-0.6303822064712927,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0,1,0,0,0,0,1,0,0,0
evt_e965bd6f,ZONE_D02,-1.70562,34.75174,0.8641922338074532,0.7383307685895246,-0.40544227198208066,-0.5892855910638529,-0.7832342181440229,-0.7448725998760749,0.9573412913878405,-1.2476381197850437,-0.6332154504961792,-1.062467929389192,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,1
evt_e59d2ee3,ZONE_D02,-1.70309,34.8465,-0.12248591175952843,0.4256683749181197,-0.40544227198208066,0.7423902668412894,-0.11494072127914164,-0.7322431241112992,0.5840164163040584,-0.3246828868508809,-0.6332154504961792,-1.062467929389192,0,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,1,0,0,0
evt_090517e2,ZONE_A01,-2.42472,34.6124,-0.8021975231501162,-0.5724461894944446,-0.40544227198208066,-0.3229504194828245,-0.5290572507146357,1.1176193694180017,-1.669013051747116,-0.844508247928742,2.2145789035871664,-1.7105965137660417,0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0,1,0,0,1,0,0,0,0,0
evt_824292ae,ZONE_B04,-2.25253,35.10047,-0.38560008391072337,0.5819995717538221,3.3446616683157093,0.4760550952602609,-0.8078852204786149,-0.6897572922532955,0.12505213809968083,-0.44137837607244024,-0.6332154504961792,-1.062467929389192,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,1,0,0,0,0
evt_a1704838,ZONE_D02,-1.87756,34.79577,-1.591540039603701,1.850687361458948,0.37044130187263463,0.20971992367923245,-0.4690164468821845,-0.9857888383593243,-0.12291018708919321,0.35663017143257497,-0.6332154504961792,0.7738963930118812,0,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0,0,0,1,0,0,0,0,0,0,1
evt_0e12a563,ZONE_B01,-2.13455,34.57204,2.1578369135508297,-1.5885989689265125,-0.40544227198208066,0.20971992367923245,-0.2458245961874723,-1.268510095046389,0.0894863722440105,-0.3553301870504817,4.057269367994037,-1.3865322215776168,0,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0,1,0,0,0,0
evt_bc0e5338,ZONE_D02,-1.80668,34.76164,0.4475947945680605,0.31142634646125966,-0.40544227198208066,1.674563367374889,-0.7135906937831893,-1.315371493311087,0.3825916412712474,-0.31525294832792705,-0.6332154504961792,-0.9544464986597174,0,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,0,0,0,1,1,0,0,0,0,0
evt_f660ee83,ZONE_B03,-2.10666,34.99817,0.5133733376058595,-0.6506117879122958,-0.40544227198208066,-0.3229504194828245,0.21739084006069004,0.24389066416245248,-1.088248748791151,0.7503301047659229,-0.29818082060402096,-1.3865322215776168,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0,1,0,0,0,1,0,0,0,0
evt_8f8483f6,ZONE_C04,-1.92119,35.13239,0.7984136907696543,-1.0534652566812224,0.17647040840895584,-0.45611800527333873,1.5249919615808538,0.7937050618567294,-0.7403837008911711,1.028513291193077,0.20437112423421652,-1.062467929389192,0,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,1
evt_c9ad5dfc,ZONE_D02,-1.80429,34.72496,-0.47330480796112223,-0.5002933294164278,-0.40544227198208066,-1.3882911058069385,-0.9718169247268582,-1.0074601314190514,0.6077709902652696,-0.04414221579298764,-0.6332154504961792,0.7738963930118812,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,1,0,0,0,0,0,0,0,0,1
evt_9840c779,ZONE_B04,-2.29903,35.12914,0.03099735532866857,-0.7528283396894863,-0.40544227198208066,-3.1194697210836235,-1.1226488172298394,-0.6109206010166038,0.5213979316884438,-0.0630020928388954,-0.6332154504961792,3.366410730519278,0,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,1,0,0
evt_e5565518,ZONE_C03,-2.06212,34.91496,-1.8765803927674958,1.5380249677875433,-0.40544227198208066,-0.18978283369231025,0.36910493887791107,0.7878760730422174,-1.098579410755918,1.5542323638477873,-0.29818082060402096,0.23378923936450624,0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0,0,0,1,0,1,0,0,0,0
evt_09acd47b,ZONE_E04,-1.51809,35.12799,-1.0433855142887112,-0.6265608345529571,-0.40544227198208066,-0.5892855910638529,1.8711024431236716,2.031424285171225,0.21482248410445987,-1.436236890244132,1.7120269587489287,0.34181067009398125,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0,1,0,0,0,0,0,0,0,1
evt_761e8e60,ZONE_B05,-2.27694,35.37311,-1.087237876313911,-0.2056691507645265,-0.40544227198208066,-0.5892855910638529,-0.9826318855863188,-0.036145585865959146,1.541192234866868,-1.3855509706832525,0.03685380928813737,2.0701535617655797,1,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0,1,0,0,1,0,0,0,0,0
evt_67c30217,ZONE_A04,-2.30556,35.11981,0.7984136907696543,-1.035427041661718,-0.40544227198208066,-2.320464206340538,-1.0821561820870234,-0.5191408007587126,0.5397062705511473,0.22461103211121533,-0.8007327654422584,-0.09027505282391812,0,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,1,0,0
evt_20325e0f,ZONE_B04,-2.2448,35.15773,-0.6487142560619191,0.8525727970463847,3.064481488868174,-0.18978283369231025,-0.7574471371745464,-1.1226859299925318,0.2676126294100239,-0.9647399640964113,-0.6332154504961792,-0.7384036372007674,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,1,0,0,0,0
evt_455ed20c,ZONE_D02,-1.80175,34.75463,-1.0433855142887112,1.0630186389406,2.935167559892388,0.4760550952602609,-0.7617629666255048,-1.26047037425367,0.44538197311084393,-0.7655325127989983,-0.6332154504961792,0.5578535315529312,0,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,0,0,0,1,1,0,0,0,0,0
evt_dd7c6fe3,ZONE_D03,-1.83193,35.05229,0.5572256996310585,0.3414900381604333,-0.07138128879463379,0.6092226810507751,1.3368535315591465,0.5155353121836206,-0.5786556345982143,0.45092955666211915,-0.6332154504961792,-0.09027505282391812,0,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,0,0,1,0,1,0,0,0,0,0
evt_b671102d,ZONE_B02,-2.27556,34.72382,-0.7364189801123172,-0.21769462744419568,-0.40544227198208066,-1.3882911058069385,-0.9804168495886945,0.18043730167377034,-0.582601511241187,-0.8987303944357314,2.884648163371483,1.3140035466592555,1,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0,1,0,0,1,0,0,0,0,0
evt_1670dc94,ZONE_C05,-2.08757,35.32062,0.18448062241686555,-0.4341532076782458,-0.40544227198208066,0.6092226810507751,0.35111808496024033,-0.24439806813140613,0.5690260507659314,-0.06771706210037368,0.3718884391802957,0.9899392544708305,0,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0,0,0,0,0,1
evt_d59b1abf,ZONE_D02,-1.82735,34.76625,-0.6267880750493192,0.8525727970463847,0.7583830887999924,1.0087254384223179,-0.681056955892582,-1.2770393897027943,0.26276125008683815,-0.15730147806843955,-0.6332154504961792,0.5578535315529312,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,1
evt_d90f6bb1,ZONE_C03,-1.92245,35.03757,1.2369373110216462,-1.5885989689265125,-0.40544227198208066,-0.3229504194828245,1.2330260992235154,0.6259801159945418,-1.2389521547147972,1.899603862250992,-0.29818082060402096,-0.41433934501234276,0,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,0,1
evt_fb21d48e,ZONE_C02,-2.05798,34.83089,-0.29789535986032534,-0.3379493942408901,-0.40544227198208066,0.4760550952602609,-0.2239344553398905,0.3484758807923816,-0.559091489098719,0.49572176464615475,0.20437112423421652,-1.170489360118667,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,1,0,0,1,0,0,0,0,0
evt_5627bbbe,ZONE_D02,-1.78637,34.76807,0.2502591654546645,0.8285218436870454,-0.40544227198208066,2.207233710536946,-0.6681665888118518,-1.3513092747422897,0.44450951797370397,-0.14079908565326824,-0.6332154504961792,0.23378923936450624,0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,1
evt_be2550d9,ZONE_C03,-1.93726,35.06258,-1.065311695301311,1.3095409108738232,0.43509826636052745,0.7423902668412894,1.409727581200183,0.8727176937006831,-1.2211857955584986,0.7892286011731093,-0.29818082060402096,0.017746377905556863,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,1
evt_0cb6c55c,ZONE_D05,-1.74466,35.40165,-1.8546542117548963,1.628216042885064,-0.40544227198208066,-0.05661524790179602,2.7709211496084243,2.5890489159096184,-0.808983790803084,-1.133300115194221,1.8795442736950079,0.6658749622824062,0,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,1,0,0,0
evt_f6a01f7b,ZONE_B03,-2.2826,35.03172,1.500051483172841,-1.0053633499625443,-0.40544227198208066,-1.6546262773879667,-1.0253268631107266,-0.05293643947206611,0.21775049642076943,-0.4897068110025832,-0.29818082060402096,-0.5223607757418178,1,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,1,0,0,0,1,0,0,0,0,0
evt_7699d741,ZONE_C03,-2.05594,35.05127,1.2807896730468453,0.5759868334139878,-0.40544227198208066,0.6092226810507751,0.5740624101423238,0.11417653906051357,-1.3147169519650388,1.5188700943867082,-0.29818082060402096,-1.170489360118667,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,0,0,1,0,0,1,0,0,0,0
evt_00e3ee40,ZONE_D02,-1.72019,34.81227,2.07013218950043,-1.1977709768372555,0.25190353364483087,0.20971992367923245,-0.3558084322987351,-0.9596578333850823,0.6037325805016914,-0.660624446731132,-0.6332154504961792,-0.9544464986597174,0,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,1,0,0,0,1,0,0,0,0,0
evt_77b293b0,ZONE_E04,-1.58365,35.2483,-1.7230971256792988,1.9408784365564689,0.1549180869129915,-0.45611800527333873,2.719721449342422,2.586119122319122,-0.7512959996140314,-1.1639474153938243,1.7120269587489287,1.0979606852003054,0,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,1,0,0,0
evt_84a2152d,ZONE_B03,-2.2053,35.07121,-1.350352048465106,1.7244198563224193,-0.40544227198208066,-0.5892855910638529,-0.4800345055981608,-0.5508789563904838,-0.2753188462354309,0.5098666724305843,-0.29818082060402096,0.9899392544708305,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,1
evt_e0b79caf,ZONE_D02,-1.79126,34.76981,0.16255444140426645,1.0449804239210958,0.3488889803766703,2.207233710536946,-0.6544194026489458,-1.3791996857891533,0.4108737286335242,-0.7855711321602769,-0.6332154504961792,-0.7384036372007674,0,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,0,0,0,1,1,0,0,0,0,0
evt_92f568bf,ZONE_B03,-2.25575,34.99409,-0.2540429978351263,-0.38003856261973334,-0.40544227198208066,-0.05661524790179602,-0.8345862418024121,0.16681337899838225,0.007858940852534982,-0.30346552517423403,-0.29818082060402096,1.5300464081182048,1,-0.25881904510252157,0.9659258262890681,-0.8660254037844386,0.5000000000000001,1,0,0,0,1,0,0,0,0,0
evt_c5bd04a3,ZONE_D02,-1.78746,34.83159,-0.29789535986032534,-0.6265608345529571,-0.40544227198208066,0.8755578526318036,-0.22005655564204402,-1.3574518968132254,0.1203461679660184,0.5617313343068346,-0.6332154504961792,1.3140035466592555,0,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,1,0,0,0,1,0,0,0,0,0
evt_e1992ad6,ZONE_B03,-2.27648,35.00721,-0.29789535986032534,-0.710739171310643,-0.40544227198208066,-1.3882911058069385,-0.9810705708143543,0.11659381001246326,0.16045927574859864,-0.5121029149945984,-0.29818082060402096,-0.6303822064712927,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,1,0,0,0,0,0,0,0,1
evt_4e7de788,ZONE_A04,-2.32772,35.197,-0.5390833509989211,-0.13351629068650966,-0.40544227198208066,-0.7224531768543672,-0.9515325263073535,-0.5597983802195137,0.9374466704576104,-0.44962957228002587,-0.8007327654422584,-0.41433934501234276,0,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,1
evt_844d7659,ZONE_C03,-2.03863,34.9971,0.4256686135554614,0.7022543385505166,-0.40544227198208066,-0.05661524790179602,0.6969429601423331,0.5577610579265411,-1.5875442485623932,1.3397012624505737,-0.29818082060402096,-1.4945536523070917,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,0,0,0,1,1,0,0,0,0,0
evt_6aeed634,ZONE_B04,-2.13288,35.27858,0.7984136907696543,-0.42814046933841093,-0.40544227198208066,0.4760550952602609,0.031213573715962457,-0.7678213747363577,0.3949580318893405,-0.7914648437371234,-0.6332154504961792,-1.170489360118667,0,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,1,0,0,0,0,1,0,0,0,0
evt_372af047,ZONE_B04,-2.26964,35.11235,0.16255444140426645,-0.6205480962131222,-0.40544227198208066,-0.45611800527333873,-0.934123231919149,-0.6946912788482563,0.27441381377454427,-0.037069761900770215,-0.6332154504961792,0.7738963930118812,0,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,1,0,0,0,1,0,0,0,0,0
evt_fb4c4818,ZONE_E01,-1.67691,34.54197,-1.766949487704498,1.850687361458948,3.764931937487014,0.6092226810507751,-0.03257819365401277,0.7843343121221139,2.2458055102449768,-1.7415311499247823,-0.8007327654422584,0.6658749622824062,0,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,0,1
evt_d7a5082e,ZONE_D02,-1.74773,34.80652,-0.8460498851753151,-0.10345259898733605,-0.40544227198208066,0.4760550952602609,-0.3966818759225179,-1.198409237439845,0.4638357211630704,-0.15376525112233216,-0.6332154504961792,0.5578535315529312,0,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,1,0,0,0,1,0,0,0,0,0
evt_7933a9e5,ZONE_A03,-2.37145,35.08131,-1.3722782294777052,1.5199867527680384,0.04715647943316994,0.34288750946974667,-0.6393393868026559,0.12680601482528914,0.922258019661043,-0.7655325127989983,0.20437112423421652,0.34181067009398125,0,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,0,0,0,1
evt_750babc2,ZONE_A04,-2.333,35.15411,0.7326351477318553,0.4617448049571277,1.5881474663946182,-0.7224531768543672,-0.9153747610395444,-0.4498202014974181,0.8241596928017488,0.04308471554434177,-0.8007327654422584,-0.8464250679302424,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,1
evt_4348eda8,ZONE_D02,-1.77227,34.83666,-0.7364189801123172,-0.29586022586204735,-0.40544227198208066,1.4082281957938605,-0.183137173412301,-1.2555746356168098,0.187115423991661,-0.28814187507443095,-0.6332154504961792,0.23378923936450624,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0,1,0,0,0,0,0,0,0,1
evt_0d869946,ZONE_D02,-1.71447,34.76673,0.4914471565932603,-0.6265608345529571,-0.40544227198208066,-0.3229504194828245,-0.6723427884864557,-0.8658738401227263,0.8369623109884121,-0.7089528816612722,-0.6332154504961792,-0.8464250679302424,0,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,0,1
evt_b22cd165,ZONE_C04,-2.08633,35.1472,-0.36367390289812423,0.9668148255032447,-0.40544227198208066,0.7423902668412894,0.36010516511105956,-0.5805211239183491,-0.6186563807343448,0.14799278161221072,0.20437112423421652,-0.3063179142828681,0,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,1,0,0,0
evt_71cd7b83,ZONE_A03,-2.48943,35.07787,1.149232586971248,-1.095554425060065,0.37044130187263463,0.20971992367923245,0.18929352097334737,1.0253117473383242,1.6976921798456017,-1.4409518595056103,0.20437112423421652,-0.6303822064712927,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,1
evt_f0595e20,ZONE_A04,-2.31977,35.11936,0.5133733376058595,-0.9091595365251887,-0.40544227198208066,-0.7224531768543672,-1.0001300352867486,-0.41864046605391375,0.6360332491017031,-0.6335133734776386,-0.8007327654422584,0.7738963930118812,0,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,1,0,0,0,1,0,0,0,0,0
evt_71584706,ZONE_B05,-2.2113,35.31886,0.2502591654546645,0.9307383954642359,-0.40544227198208066,0.34288750946974667,-0.5221011491289732,-0.631620395940579,0.9377242698194279,-0.5073879457331227,0.03685380928813737,-1.062467929389192,0,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,0,0,0,1
evt_a0ec345c,ZONE_B04,-2.22915,35.16037,-1.416130591502905,0.9487766104837398,-0.40544227198208066,0.34288750946974667,-0.6457179288588518,-1.2282196959833525,0.18292499552994493,-0.256315832559462,-0.6332154504961792,0.017746377905556863,0,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,1,0
